fecha;Run Fondo;serie;mes1;mes3;mes6;y1;ytd;rent
2023-06-24;9365;APV;;;;;YTD;
2023-06-24;9445;APV;;;;;YTD;-0.0353912098
2023-06-24;9449;APV;;;;;YTD;
2023-06-25;8940;APV;1M;;;;;
2023-06-25;8967;APV;1M;;;;;-0.0012727589
2023-06-25;9073;APV;1M;;;;;
2023-06-25;9221;APV;1M;;;;;0.0019809017
2023-06-25;9352;APV;1M;;;;;
2023-06-25;9365;APV;1M;;;;;
2023-06-25;9445;APV;1M;;;;;0.0019305815
2023-06-25;9449;APV;1M;;;;;
2023-06-25;8940;APV;;3M;;;;
2023-06-25;8967;APV;;3M;;;;-0.0040295154
2023-06-25;9073;APV;;3M;;;;
2023-06-25;9221;APV;;3M;;;;0.0094941823
2023-06-25;9352;APV;;3M;;;;
2023-06-25;9365;APV;;3M;;;;
2023-06-25;9445;APV;;3M;;;;0.0060739982
2023-06-25;9449;APV;;3M;;;;
2023-06-25;8940;APV;;;6M;;;
2023-06-25;8967;APV;;;6M;;;-0.0745416936
2023-06-25;9073;APV;;;6M;;;
2023-06-25;9221;APV;;;6M;;;-0.0552063207
2023-06-25;9352;APV;;;6M;;;
2023-06-25;9365;APV;;;6M;;;
2023-06-25;9445;APV;;;6M;;;-0.0564548993
2023-06-25;9449;APV;;;6M;;;
2023-06-25;8940;APV;;;;1Y;;
2023-06-25;8967;APV;;;;1Y;;-0.1846028654
2023-06-25;9073;APV;;;;1Y;;
2023-06-25;9221;APV;;;;1Y;;-0.1622138863
2023-06-25;9352;APV;;;;1Y;;
2023-06-25;9365;APV;;;;1Y;;
2023-06-25;9445;APV;;;;1Y;;-0.1640977359
2023-06-25;9449;APV;;;;1Y;;
2023-06-25;8940;APV;;;;;YTD;
2023-06-25;8967;APV;;;;;YTD;-0.0525259581
2023-06-25;9073;APV;;;;;YTD;
2023-06-25;9221;APV;;;;;YTD;-0.0326687572
2023-06-25;9352;APV;;;;;YTD;
2023-06-25;9365;APV;;;;;YTD;
2023-06-25;9445;APV;;;;;YTD;-0.0354134452
2023-06-25;9449;APV;;;;;YTD;
2023-06-26;8940;APV;1M;;;;;
2023-06-26;8967;APV;1M;;;;;0.0050988761
2023-06-26;9073;APV;1M;;;;;
2023-06-26;9221;APV;1M;;;;;0.0083964380
2023-06-26;9352;APV;1M;;;;;
2023-06-26;9365;APV;1M;;;;;
2023-06-26;9445;APV;1M;;;;;0.0085093111
2023-06-26;9449;APV;1M;;;;;
2023-06-26;8940;APV;;3M;;;;
2023-06-26;8967;APV;;3M;;;;-0.0040295154
2023-06-26;9073;APV;;3M;;;;
2023-06-26;9221;APV;;3M;;;;0.0095079412
2023-06-26;9352;APV;;3M;;;;
2023-06-26;9365;APV;;3M;;;;
2023-06-26;9445;APV;;3M;;;;0.0060742335
2023-06-26;9449;APV;;3M;;;;
2023-06-26;8940;APV;;;6M;;;
2023-06-26;8967;APV;;;6M;;;-0.0776680272
2023-06-26;9073;APV;;;6M;;;
2023-06-26;9221;APV;;;6M;;;-0.0581216057
2023-06-26;9352;APV;;;6M;;;
2023-06-26;9365;APV;;;6M;;;
2023-06-26;9445;APV;;;6M;;;-0.0596640096
2023-06-26;9449;APV;;;6M;;;
2023-06-26;8940;APV;;;;1Y;;
2023-06-26;8967;APV;;;;1Y;;-0.1845790519
2023-06-26;9073;APV;;;;1Y;;
2023-06-26;9221;APV;;;;1Y;;-0.1622083859
2023-06-26;9352;APV;;;;1Y;;
2023-06-26;9365;APV;;;;1Y;;
2023-06-26;9445;APV;;;;1Y;;-0.1641170049
2023-06-26;9449;APV;;;;1Y;;
2023-06-26;8940;APV;;;;;YTD;
2023-06-26;8967;APV;;;;;YTD;-0.0525259581
2023-06-26;9073;APV;;;;;YTD;
2023-06-26;9221;APV;;;;;YTD;-0.0325521922
2023-06-26;9352;APV;;;;;YTD;
2023-06-26;9365;APV;;;;;YTD;
2023-06-26;9445;APV;;;;;YTD;-0.0354356806
2023-06-26;9449;APV;;;;;YTD;
2023-06-27;8940;APV;1M;;;;;
2023-06-27;8967;APV;1M;;;;;-0.0047007867
2023-06-27;9073;APV;1M;;;;;
2023-06-27;9221;APV;1M;;;;;-0.0019755297
2023-06-27;9352;APV;1M;;;;;
2023-06-27;9365;APV;1M;;;;;
2023-06-27;9445;APV;1M;;;;;-0.0013255372
2023-06-27;9449;APV;1M;;;;;
2023-06-27;8940;APV;;3M;;;;
2023-06-27;8967;APV;;3M;;;;-0.0077486575
2023-06-27;9073;APV;;3M;;;;
2023-06-27;9221;APV;;3M;;;;0.0057346351
2023-06-27;9352;APV;;3M;;;;
2023-06-27;9365;APV;;3M;;;;
2023-06-27;9445;APV;;3M;;;;0.0027033613
2023-06-27;9449;APV;;3M;;;;
2023-06-27;8940;APV;;;6M;;;
2023-06-27;8967;APV;;;6M;;;-0.0841188614
2023-06-27;9073;APV;;;6M;;;
2023-06-27;9221;APV;;;6M;;;-0.0647646756
2023-06-27;9352;APV;;;6M;;;
2023-06-27;9365;APV;;;6M;;;
2023-06-27;9445;APV;;;6M;;;-0.0662613541
2023-06-27;9449;APV;;;6M;;;
2023-06-27;8940;APV;;;;1Y;;
2023-06-27;8967;APV;;;;1Y;;-0.1925049085
2023-06-27;9073;APV;;;;1Y;;
2023-06-27;9221;APV;;;;1Y;;-0.1708102890
2023-06-27;9352;APV;;;;1Y;;
2023-06-27;9365;APV;;;;1Y;;
2023-06-27;9445;APV;;;;1Y;;-0.1722850729
2023-06-27;9449;APV;;;;1Y;;
2023-06-27;8940;APV;;;;;YTD;
2023-06-27;8967;APV;;;;;YTD;-0.0617637817
2023-06-27;9073;APV;;;;;YTD;
2023-06-27;9221;APV;;;;;YTD;-0.0423759715
2023-06-27;9352;APV;;;;;YTD;
2023-06-27;9365;APV;;;;;YTD;
2023-06-27;9445;APV;;;;;YTD;-0.0448611947
2023-06-27;9449;APV;;;;;YTD;
2023-06-28;8940;APV;1M;;;;;
2023-06-28;8967;APV;1M;;;;;-0.0040043176
2023-06-28;9073;APV;1M;;;;;
2023-06-28;9221;APV;1M;;;;;-0.0016320369
2023-06-28;9352;APV;1M;;;;;
2023-06-28;9365;APV;1M;;;;;
2023-06-28;9445;APV;1M;;;;;-0.0003461667
2023-06-28;9449;APV;1M;;;;;
2023-06-28;8940;APV;;3M;;;;
2023-06-28;8967;APV;;3M;;;;0.0014130823
2023-06-28;9073;APV;;3M;;;;
2023-06-28;9221;APV;;3M;;;;0.0140024988
2023-06-28;9352;APV;;3M;;;;
2023-06-28;9365;APV;;3M;;;;
2023-06-28;9445;APV;;3M;;;;0.0110844991
2023-06-28;9449;APV;;3M;;;;
2023-06-28;8940;APV;;;6M;;;
2023-06-28;8967;APV;;;6M;;;-0.0620936178
2023-06-28;9073;APV;;;6M;;;
2023-06-28;9221;APV;;;6M;;;-0.0423670026
2023-06-28;9352;APV;;;6M;;;
2023-06-28;9365;APV;;;6M;;;
2023-06-28;9445;APV;;;6M;;;-0.0435574904
2023-06-28;9449;APV;;;6M;;;
2023-06-28;8940;APV;;;;1Y;;
