Run Fondo;fecha;nombre_fondo;nemo_instrumento;nombre_emisor;rut_emisor;digito_verificador;codigo_pais_emisor;tipo_instrumento;fecha_vencimiento;situacion_instrumento;clasificacion_riesgo;nombre_grupo_empresarial;codigo_grupo_empresarial;cantidad_unidades;tipo_unidades;tir;valor_par;valor_relevante;codigo_valorizacion;base_tasa;tipo_interes;valorizacion_al_cierre;codigo_moneda_liquidacion;codigo_pais_transaccion;porcentaje_capital_emisor;porcentaje_total_activos_emisor;porcentaje_total_activos_fondos
9221;2023-03-31;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;200000;PROM;5.71;;;1;360;NC;203;PROM;US;0;0;.459
9221;2023-03-31;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;200000;PROM;5.71;;;1;360;NC;203;PROM;US;0;0;.459
9221;2023-03-31;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;300000;PROM;5.71;;;1;360;NC;305;PROM;US;0;0;.69
9221;2023-03-31;FMLV AHORRO DÃ“LAR;VALEBZ0826;VALE OVERSEAS LIMITED;;;KY;BEE;10-08-2026;1;BBB;NA;;200000;PROM;5.35;;;1;360;NC;208;PROM;US;0;0;.47
9221;2023-03-31;FMLV AHORRO DÃ“LAR;VALEBZ0826;VALE OVERSEAS LIMITED;;;KY;BEE;10-08-2026;1;BBB;NA;;300000;PROM;5.35;;;1;360;NC;311;PROM;US;0;0;.703
9221;2023-03-31;FMLV AHORRO DÃ“LAR;VALEBZ0826;VALE OVERSEAS LIMITED;;;KY;BEE;10-08-2026;1;BBB;NA;;300000;PROM;5.35;;;1;360;NC;311;PROM;US;0;0;.703
9221;2023-03-31;FMLV AHORRO DÃ“LAR;SIGMA0526;SIGMA ALIMENTOS SA;;;MX;BEE;02-05-2026;1;BBB;NA;;500000;PROM;5.77;;;1;360;NC;487;PROM;US;0;0;1.101
9221;2023-03-31;FMLV AHORRO DÃ“LAR;SIGMA0526;SIGMA ALIMENTOS SA;;;MX;BEE;02-05-2026;1;BBB;NA;;300000;PROM;5.77;;;1;360;NC;292;PROM;US;0;0;.66
9221;2023-03-31;FMLV AHORRO DÃ“LAR;SIGMA0526;SIGMA ALIMENTOS SA;;;MX;BEE;02-05-2026;1;BBB;NA;;200000;PROM;5.77;;;1;360;NC;195;PROM;US;0;0;.441
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BINBUR0624;BANCO INBURSA;;;MX;BBFE;06-06-2024;1;BBB;NA;;900000;PROM;5.85;;;1;360;NC;895;PROM;US;0;0;2.024
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BINBUR0624;BANCO INBURSA;;;MX;BBFE;06-06-2024;1;BBB;NA;;500000;PROM;5.85;;;1;360;NC;497;PROM;US;0;0;1.124
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BINBUR0624;BANCO INBURSA;;;MX;BBFE;06-06-2024;1;BBB;NA;;300000;PROM;5.85;;;1;360;NC;298;PROM;US;0;0;.674
9221;2023-03-31;FMLV AHORRO DÃ“LAR;SUAMBV0424;SUAM FINANCE BV;;;CX;BBFE;17-04-2024;1;BBB;NA;;500000;PROM;6.9;;;1;360;NC;502;PROM;US;0;0;1.135
9221;2023-03-31;FMLV AHORRO DÃ“LAR;SUAMBV0424;SUAM FINANCE BV;;;CX;BBFE;17-04-2024;1;BBB;NA;;650000;PROM;6.9;;;1;360;NC;652;PROM;US;0;0;1.474
9221;2023-03-31;FMLV AHORRO DÃ“LAR;SUAMBV0424;SUAM FINANCE BV;;;CX;BBFE;17-04-2024;1;BBB;NA;;200000;PROM;6.9;;;1;360;NC;201;PROM;US;0;0;.455
9221;2023-03-31;FMLV AHORRO DÃ“LAR;SUAMBV0424;SUAM FINANCE BV;;;CX;BBFE;17-04-2024;1;BBB;NA;;400000;PROM;6.9;;;1;360;NC;401;PROM;US;0;0;.907
9221;2023-03-31;FMLV AHORRO DÃ“LAR;ALPEKA0823;ALPEK SA DE CV;;;MX;BEE;08-08-2023;1;BBB;NA;;300000;PROM;6.26;;;1;360;NC;301;PROM;US;0;0;.681
9221;2023-03-31;FMLV AHORRO DÃ“LAR;ALPEKA0823;ALPEK SA DE CV;;;MX;BEE;08-08-2023;1;BBB;NA;;300000;PROM;6.26;;;1;360;NC;301;PROM;US;0;0;.681
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BSMXB1028;BANCO SANTANDER MEXICO;;;MX;BBFE;01-10-2028;1;BBB;NA;;800000;PROM;6.63;;;1;360;NC;803;PROM;US;0;0;1.816
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BSMXB1028;BANCO SANTANDER MEXICO;;;MX;BBFE;01-10-2028;1;BBB;NA;;200000;PROM;6.63;;;1;360;NC;201;PROM;US;0;0;.455
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BCP0125;BANCO DE CREDITO DEL PERU;;;PE;BBFE;11-01-2025;1;BBB;NA;;700000;PROM;5.4;;;1;360;NC;673;PROM;US;0;0;1.522
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BSMXB0425;BANCO SANTANDER MEXICO;;;MX;BBFE;17-04-2025;1;BBB;NA;;1000000;PROM;5.7;;;1;360;NC;1020;PROM;US;0;0;2.307
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BSMXB0425;BANCO SANTANDER MEXICO;;;MX;BBFE;17-04-2025;1;BBB;NA;;500000;PROM;5.7;;;1;360;NC;510;PROM;US;0;0;1.153
9221;2023-03-31;FMLV AHORRO DÃ“LAR;CEMEX0627;CEMEX SAB DE CV;;;MX;BEE;05-06-2027;1;BB;NA;;800000;PROM;6.57;;;1;360;NC;845;PROM;US;0;0;1.911
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BLX0925;BANCO LATINOAMERICANO DE COMER;;;US;BEBCE;14-09-2025;1;AA;NA;;600000;PROM;6.01;;;1;360;NC;553;PROM;US;0;0;1.251
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BLX0925;BANCO LATINOAMERICANO DE COMER;;;US;BEBCE;14-09-2025;1;AA;NA;;500000;PROM;6.01;;;1;360;NC;461;PROM;US;0;0;1.043
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BLX0925;BANCO LATINOAMERICANO DE COMER;;;US;BEBCE;14-09-2025;1;AA;NA;;400000;PROM;6.01;;;1;360;NC;368;PROM;US;0;0;.832
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BBVASM0923;BANCO BILBAO VIZCAYA ARGENTA E;;;ES;BBFE;18-09-2023;1;A;NA;;600000;PROM;5.9;;;1;360;NC;587;PROM;US;0;0;1.327
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BBVASM0925;BBVA BANCOMER SA TEXAS;;;MX;BBFE;18-09-2025;1;BBB;NA;;100000;PROM;5.81;;;1;360;NC;91;PROM;US;0;0;.206
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BBVASM0925;BBVA BANCOMER SA TEXAS;;;MX;BBFE;18-09-2025;1;BBB;NA;;300000;PROM;5.81;;;1;360;NC;274;PROM;US;0;0;.62
9221;2023-03-31;FMLV AHORRO DÃ“LAR;BBVASM0925;BBVA BANCOMER SA TEXAS;;;MX;BBFE;18-09-2025;1;BBB;NA;;500000;PROM;5.81;;;1;360;NC;457;PROM;US;0;0;1.033
9221;2023-03-31;FMLV AHORRO DÃ“LAR;LIVEPL1024;EL PUERTO DE LIVERPOOL-C1;;;MX;BEE;02-10-2024;1;BBB;NA;;500000;PROM;5.85;;;1;360;NC;497;PROM;US;0;0;1.124
9221;2023-03-31;FMLV AHORRO DÃ“LAR;LIVEPL1024;EL PUERTO DE LIVERPOOL-C1;;;MX;BEE;02-10-2024;1;BBB;NA;;500000;PROM;5.85;;;1;360;NC;497;PROM;US;0;0;1.124
9221;2023-03-31;FMLV AHORRO DÃ“LAR;LIVEPL1024;EL PUERTO DE LIVERPOOL-C1;;;MX;BEE;02-10-2024;1;BBB;NA;;1000000;PROM;5.85;;;1;360;NC;994;PROM;US;0;0;2.248
9221;2023-03-31;FMLV AHORRO DÃ“LAR;GAXO0626;GRUPO AXO SA DE CV;;;MX;BEE;08-06-2026;1;BB;NA;;400000;PROM;11.15;;;1;360;NC;353;PROM;US;0;0;.798
9221;2023-03-31;FMLV AHORRO DÃ“LAR;TELVIS0325;GRUPO TELEVISA SAB;;;MX;BEE;18-03-2025;1;BBB;NA;;337000;PROM;5.75;;;1;360;NC;344;PROM;US;0;0;.778
9221;2023-03-31;FMLV AHORRO DÃ“LAR;ORBIA0526;MEXICHEM SAB DE CV;;;MX;BEE;11-05-2026;1;BBB;NA;;518000;PROM;5.71;;;1;360;NC;467;PROM;US;0;0;1.056
9221;2023-03-31;FMLV AHORRO DÃ“LAR;ORBIA0526;MEXICHEM SAB DE CV;;;MX;BEE;11-05-2026;1;BBB;NA;;482000;PROM;5.71;;;1;360;NC;434;PROM;US;0;0;.981
9221;2023-03-31;FMLV AHORRO DÃ“LAR;SCCO0425;SOUTHERN COPPER CORP;;;MX;BEE;23-04-2025;1;BBB;NA;;1000000;PROM;5.44;;;1;360;NC;988;PROM;US;0;0;2.234
9221;2023-04-30;FMLV AHORRO DÃ“LAR;FUNOTR0126;TRUST F/1401;;;MX;BEE;30-01-2026;1;BBB;NA;;200000;PROM;7;;;1;360;NC;195;PROM;US;0;0;.439
9221;2023-04-30;FMLV AHORRO DÃ“LAR;COFIDE0725;CORP FINANCIERA DE DESARROLLO;;;US;BEE;15-07-2025;1;AA;NA;;573000;PROM;6.2;;;1;360;NC;565;PROM;US;0;0;1.273
9221;2023-04-30;FMLV AHORRO DÃ“LAR;COFIDE0725;CORP FINANCIERA DE DESARROLLO;;;US;BEE;15-07-2025;1;AA;NA;;227000;PROM;6.2;;;1;360;NC;224;PROM;US;0;0;.505
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;400000;PROM;5.61;;;1;360;NC;409;PROM;US;0;0;.921
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;200000;PROM;5.61;;;1;360;NC;205;PROM;US;0;0;.462
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;200000;PROM;5.61;;;1;360;NC;205;PROM;US;0;0;.462
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;200000;PROM;5.61;;;1;360;NC;205;PROM;US;0;0;.462
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;300000;PROM;5.61;;;1;360;NC;307;PROM;US;0;0;.692
9221;2023-04-30;FMLV AHORRO DÃ“LAR;VALEBZ0826;VALE OVERSEAS LIMITED;;;KY;BEE;10-08-2026;1;BBB;NA;;200000;PROM;5.12;;;1;360;NC;210;PROM;US;0;0;.473
9221;2023-04-30;FMLV AHORRO DÃ“LAR;VALEBZ0826;VALE OVERSEAS LIMITED;;;KY;BEE;10-08-2026;1;BBB;NA;;300000;PROM;5.12;;;1;360;NC;315;PROM;US;0;0;.71
9221;2023-04-30;FMLV AHORRO DÃ“LAR;VALEBZ0826;VALE OVERSEAS LIMITED;;;KY;BEE;10-08-2026;1;BBB;NA;;300000;PROM;5.12;;;1;360;NC;315;PROM;US;0;0;.71
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SIGMA0526;SIGMA ALIMENTOS SA;;;MX;BEE;02-05-2026;1;BBB;NA;;500000;PROM;5.52;;;1;360;NC;492;PROM;US;0;0;1.108
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SIGMA0526;SIGMA ALIMENTOS SA;;;MX;BEE;02-05-2026;1;BBB;NA;;300000;PROM;5.52;;;1;360;NC;295;PROM;US;0;0;.665
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SIGMA0526;SIGMA ALIMENTOS SA;;;MX;BEE;02-05-2026;1;BBB;NA;;200000;PROM;5.52;;;1;360;NC;197;PROM;US;0;0;.444
9221;2023-04-30;FMLV AHORRO DÃ“LAR;ARCO0427;ARCOS DORADOS HOLDINGS I;;;VG;BEE;04-04-2027;1;BB;NA;;500000;PROM;6.79;;;1;360;NC;488;PROM;US;0;0;1.099
9221;2023-04-30;FMLV AHORRO DÃ“LAR;VMETAL0527;VM HOLDINGS SA;;;LU;BEE;04-05-2027;1;BB;NA;;500000;PROM;7.05;;;1;360;NC;486;PROM;US;0;0;1.095
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BINBUR0624;BANCO INBURSA;;;MX;BBFE;06-06-2024;1;BBB;NA;;900000;PROM;5.81;;;1;360;NC;900;PROM;US;0;0;2.028
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BINBUR0624;BANCO INBURSA;;;MX;BBFE;06-06-2024;1;BBB;NA;;500000;PROM;5.81;;;1;360;NC;500;PROM;US;0;0;1.126
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BINBUR0624;BANCO INBURSA;;;MX;BBFE;06-06-2024;1;BBB;NA;;300000;PROM;5.81;;;1;360;NC;300;PROM;US;0;0;.676
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SUAMBV0424;SUAM FINANCE BV;;;CX;BBFE;17-04-2024;1;BBB;NA;;500000;PROM;6.35;;;1;360;NC;495;PROM;US;0;0;1.115
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SUAMBV0424;SUAM FINANCE BV;;;CX;BBFE;17-04-2024;1;BBB;NA;;650000;PROM;6.35;;;1;360;NC;643;PROM;US;0;0;1.449
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SUAMBV0424;SUAM FINANCE BV;;;CX;BBFE;17-04-2024;1;BBB;NA;;200000;PROM;6.35;;;1;360;NC;198;PROM;US;0;0;.446
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SUAMBV0424;SUAM FINANCE BV;;;CX;BBFE;17-04-2024;1;BBB;NA;;400000;PROM;6.35;;;1;360;NC;396;PROM;US;0;0;.892
9221;2023-04-30;FMLV AHORRO DÃ“LAR;ALPEKA0823;ALPEK SA DE CV;;;MX;BEE;08-08-2023;1;BBB;NA;;300000;PROM;7;;;1;360;NC;302;PROM;US;0;0;.68
9221;2023-04-30;FMLV AHORRO DÃ“LAR;ALPEKA0823;ALPEK SA DE CV;;;MX;BEE;08-08-2023;1;BBB;NA;;300000;PROM;7;;;1;360;NC;302;PROM;US;0;0;.68
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BSMXB1028;BANCO SANTANDER MEXICO;;;MX;BBFE;01-10-2028;1;BBB;NA;;800000;PROM;6.33;;;1;360;NC;793;PROM;US;0;0;1.787
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BSMXB1028;BANCO SANTANDER MEXICO;;;MX;BBFE;01-10-2028;1;BBB;NA;;200000;PROM;6.33;;;1;360;NC;198;PROM;US;0;0;.446
9221;2023-04-30;FMLV AHORRO DÃ“LAR;FENIPE0927;FENIX POWER PERU SA;;;PE;BEE;20-09-2027;1;BBB;NA;;500000;PROM;-3.99;;;1;360;NC;331;PROM;US;0;0;.746
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BCP0125;BANCO DE CREDITO DEL PERU;;;PE;BBFE;11-01-2025;1;BBB;NA;;700000;PROM;5.27;;;1;360;NC;678;PROM;US;0;0;1.527
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BSMXB0425;BANCO SANTANDER MEXICO;;;MX;BBFE;17-04-2025;1;BBB;NA;;1000000;PROM;5.57;;;1;360;NC;1000;PROM;US;0;0;2.253
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BSMXB0425;BANCO SANTANDER MEXICO;;;MX;BBFE;17-04-2025;1;BBB;NA;;500000;PROM;5.57;;;1;360;NC;500;PROM;US;0;0;1.126
9221;2023-04-30;FMLV AHORRO DÃ“LAR;CEMEX0627;CEMEX SAB DE CV;;;MX;BEE;05-06-2027;1;BB;NA;;800000;PROM;6.44;;;1;360;NC;853;PROM;US;0;0;1.922
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BLX0925;BANCO LATINOAMERICANO DE COMER;;;US;BEBCE;14-09-2025;1;AA;NA;;600000;PROM;5.86;;;1;360;NC;557;PROM;US;0;0;1.255
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BLX0925;BANCO LATINOAMERICANO DE COMER;;;US;BEBCE;14-09-2025;1;AA;NA;;500000;PROM;5.86;;;1;360;NC;464;PROM;US;0;0;1.045
9221;2023-04-30;FMLV AHORRO DÃ“LAR;FUNO1224;TRUST F/1401;;;MX;BEE;15-12-2024;1;BBB;NA;;400000;PROM;6.55;;;1;360;NC;401;PROM;US;0;0;.903
9221;2023-04-30;FMLV AHORRO DÃ“LAR;ECOPET0626;ECOPETROL S.A.;;;CO;BEE;26-06-2026;1;BB;NA;;500000;PROM;7.42;;;1;360;NC;483;PROM;US;0;0;1.088
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BLX0925;BANCO LATINOAMERICANO DE COMER;;;US;BEBCE;14-09-2025;1;AA;NA;;400000;PROM;5.86;;;1;360;NC;371;PROM;US;0;0;.836
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BBVASM0923;BANCO BILBAO VIZCAYA ARGENTA E;;;ES;BBFE;18-09-2023;1;A;NA;;600000;PROM;5.74;;;1;360;NC;590;PROM;US;0;0;1.329
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BBVASM0925;BBVA BANCOMER SA TEXAS;;;MX;BBFE;18-09-2025;1;BBB;NA;;100000;PROM;5.46;;;1;360;NC;92;PROM;US;0;0;.207
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BBVASM0925;BBVA BANCOMER SA TEXAS;;;MX;BBFE;18-09-2025;1;BBB;NA;;300000;PROM;5.46;;;1;360;NC;277;PROM;US;0;0;.624
9221;2023-04-30;FMLV AHORRO DÃ“LAR;BBVASM0925;BBVA BANCOMER SA TEXAS;;;MX;BBFE;18-09-2025;1;BBB;NA;;500000;PROM;5.46;;;1;360;NC;462;PROM;US;0;0;1.041
9221;2023-04-30;FMLV AHORRO DÃ“LAR;LIVEPL1024;EL PUERTO DE LIVERPOOL-C1;;;MX;BEE;02-10-2024;1;BBB;NA;;500000;PROM;5.94;;;1;360;NC;489;PROM;US;0;0;1.102
9221;2023-04-30;FMLV AHORRO DÃ“LAR;LIVEPL1024;EL PUERTO DE LIVERPOOL-C1;;;MX;BEE;02-10-2024;1;BBB;NA;;500000;PROM;5.94;;;1;360;NC;489;PROM;US;0;0;1.102
9221;2023-04-30;FMLV AHORRO DÃ“LAR;LIVEPL1024;EL PUERTO DE LIVERPOOL-C1;;;MX;BEE;02-10-2024;1;BBB;NA;;1000000;PROM;5.94;;;1;360;NC;977;PROM;US;0;0;2.201
9221;2023-04-30;FMLV AHORRO DÃ“LAR;GAXO0626;GRUPO AXO SA DE CV;;;MX;BEE;08-06-2026;1;BB;NA;;400000;PROM;10.68;;;1;360;NC;361;PROM;US;0;0;.813
9221;2023-04-30;FMLV AHORRO DÃ“LAR;TELVIS0325;GRUPO TELEVISA SAB;;;MX;BEE;18-03-2025;1;BBB;NA;;337000;PROM;5.55;;;1;360;NC;346;PROM;US;0;0;.779
9221;2023-04-30;FMLV AHORRO DÃ“LAR;ORBIA0526;MEXICHEM SAB DE CV;;;MX;BEE;11-05-2026;1;BBB;NA;;518000;PROM;5.34;;;1;360;NC;474;PROM;US;0;0;1.068
9221;2023-04-30;FMLV AHORRO DÃ“LAR;ORBIA0526;MEXICHEM SAB DE CV;;;MX;BEE;11-05-2026;1;BBB;NA;;482000;PROM;5.34;;;1;360;NC;441;PROM;US;0;0;.994
9221;2023-04-30;FMLV AHORRO DÃ“LAR;SCCO0425;SOUTHERN COPPER CORP;;;MX;BEE;23-04-2025;1;BBB;NA;;1000000;PROM;5.38;;;1;360;NC;973;PROM;US;0;0;2.192
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BLX0925;BANCO LATINOAMERICANO DE COMER;;;US;BEBCE;14-09-2025;1;AA;NA;;500000;PROM;5.47;;;1;360;NC;470;PROM;US;0;0;1.102
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BLX0925;BANCO LATINOAMERICANO DE COMER;;;US;BEBCE;14-09-2025;1;AA;NA;;400000;PROM;5.47;;;1;360;NC;376;PROM;US;0;0;.882
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BBVASM0923;BANCO BILBAO VIZCAYA ARGENTA E;;;ES;BBFE;18-09-2023;1;A;NA;;600000;PROM;6.21;;;1;360;NC;592;PROM;US;0;0;1.388
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BBVASM0925;BBVA BANCOMER SA TEXAS;;;MX;BBFE;18-09-2025;1;BBB;NA;;100000;PROM;5.46;;;1;360;NC;93;PROM;US;0;0;.218
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BBVASM0925;BBVA BANCOMER SA TEXAS;;;MX;BBFE;18-09-2025;1;BBB;NA;;300000;PROM;5.46;;;1;360;NC;279;PROM;US;0;0;.654
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BBVASM0925;BBVA BANCOMER SA TEXAS;;;MX;BBFE;18-09-2025;1;BBB;NA;;500000;PROM;5.46;;;1;360;NC;464;PROM;US;0;0;1.088
9221;2023-05-31;FMLV AHORRO DÃ“LAR;LIVEPL1024;EL PUERTO DE LIVERPOOL-C1;;;MX;BEE;02-10-2024;1;BBB;NA;;500000;PROM;5.84;;;1;360;NC;492;PROM;US;0;0;1.154
9221;2023-05-31;FMLV AHORRO DÃ“LAR;LIVEPL1024;EL PUERTO DE LIVERPOOL-C1;;;MX;BEE;02-10-2024;1;BBB;NA;;500000;PROM;5.84;;;1;360;NC;492;PROM;US;0;0;1.154
9221;2023-05-31;FMLV AHORRO DÃ“LAR;LIVEPL1024;EL PUERTO DE LIVERPOOL-C1;;;MX;BEE;02-10-2024;1;BBB;NA;;1000000;PROM;5.84;;;1;360;NC;983;PROM;US;0;0;2.305
9221;2023-05-31;FMLV AHORRO DÃ“LAR;GAXO0626;GRUPO AXO SA DE CV;;;MX;BEE;08-06-2026;1;BB;NA;;400000;PROM;10.86;;;1;360;NC;362;PROM;US;0;0;.849
9221;2023-05-31;FMLV AHORRO DÃ“LAR;TELVIS0325;GRUPO TELEVISA SAB;;;MX;BEE;18-03-2025;1;BBB;NA;;337000;PROM;5.81;;;1;360;NC;347;PROM;US;0;0;.814
9221;2023-05-31;FMLV AHORRO DÃ“LAR;ORBIA0526;MEXICHEM SAB DE CV;;;MX;BEE;11-05-2026;1;BBB;NA;;518000;PROM;5.7;;;1;360;NC;467;PROM;US;0;0;1.095
9221;2023-05-31;FMLV AHORRO DÃ“LAR;ORBIA0526;MEXICHEM SAB DE CV;;;MX;BEE;11-05-2026;1;BBB;NA;;482000;PROM;5.7;;;1;360;NC;434;PROM;US;0;0;1.018
9221;2023-05-31;FMLV AHORRO DÃ“LAR;SCCO0425;SOUTHERN COPPER CORP;;;MX;BEE;23-04-2025;1;BBB;NA;;1000000;PROM;5.34;;;1;360;NC;978;PROM;US;0;0;2.293
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BSMXB1028;BANCO SANTANDER MEXICO;;;MX;BBFE;01-10-2028;1;BBB;NA;;800000;PROM;6.19;;;1;360;NC;803;PROM;US;0;0;1.883
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BSMXB1028;BANCO SANTANDER MEXICO;;;MX;BBFE;01-10-2028;1;BBB;NA;;200000;PROM;6.19;;;1;360;NC;201;PROM;US;0;0;.471
9221;2023-05-31;FMLV AHORRO DÃ“LAR;TCDPSA0427;TELFON CELUAR DEL PARAGU;;;PY;BEE;15-04-2027;1;BB;NA;;500000;PROM;8.57;;;1;360;NC;463;PROM;US;0;0;1.086
9221;2023-05-31;FMLV AHORRO DÃ“LAR;FENIPE0927;FENIX POWER PERU SA;;;PE;BEE;20-09-2027;1;BBB;NA;;500000;PROM;-4.29;;;1;360;NC;334;PROM;US;0;0;.783
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BCP0125;BANCO DE CREDITO DEL PERU;;;PE;BBFE;11-01-2025;1;BBB;NA;;700000;PROM;5.39;;;1;360;NC;679;PROM;US;0;0;1.592
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BCOLO0125;BANCOLOMBIA S.A.;;;CO;BBFE;29-01-2025;1;BB;NA;;500000;PROM;6.53;;;1;360;NC;478;PROM;US;0;0;1.121
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BSMXB0425;BANCO SANTANDER MEXICO;;;MX;BBFE;17-04-2025;1;BBB;NA;;1000000;PROM;5.7;;;1;360;NC;1002;PROM;US;0;0;2.35
9221;2023-05-31;FMLV AHORRO DÃ“LAR;BSMXB0425;BANCO SANTANDER MEXICO;;;MX;BBFE;17-04-2025;1;BBB;NA;;500000;PROM;5.7;;;1;360;NC;501;PROM;US;0;0;1.175
9221;2023-05-31;FMLV AHORRO DÃ“LAR;FUNO1224;TRUST F/1401;;;MX;BEE;15-12-2024;1;BBB;NA;;400000;PROM;7.3;;;1;360;NC;399;PROM;US;0;0;.936
9221;2023-05-31;FMLV AHORRO DÃ“LAR;ECOPET0626;ECOPETROL S.A.;;;CO;BEE;26-06-2026;1;BB;NA;;500000;PROM;7.3;;;1;360;NC;487;PROM;US;0;0;1.142
9221;2023-05-31;FMLV AHORRO DÃ“LAR;FUNOTR0126;TRUST F/1401;;;MX;BEE;30-01-2026;1;BBB;NA;;200000;PROM;7.14;;;1;360;NC;195;PROM;US;0;0;.457
9221;2023-05-31;FMLV AHORRO DÃ“LAR;COFIDE0725;CORP FINANCIERA DE DESARROLLO;;;US;BEE;15-07-2025;1;AA;NA;;573000;PROM;5.93;;;1;360;NC;571;PROM;US;0;0;1.339
9221;2023-05-31;FMLV AHORRO DÃ“LAR;COFIDE0725;CORP FINANCIERA DE DESARROLLO;;;US;BEE;15-07-2025;1;AA;NA;;227000;PROM;5.93;;;1;360;NC;226;PROM;US;0;0;.53
9221;2023-05-31;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;400000;PROM;5.34;;;1;360;NC;414;PROM;US;0;0;.971
9221;2023-05-31;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;200000;PROM;5.34;;;1;360;NC;207;PROM;US;0;0;.485
9221;2023-05-31;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;200000;PROM;5.34;;;1;360;NC;207;PROM;US;0;0;.485
9221;2023-05-31;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;200000;PROM;5.34;;;1;360;NC;207;PROM;US;0;0;.485
9221;2023-05-31;FMLV AHORRO DÃ“LAR;SUZANO0726;BANCO ESPANOL-CHILE;;;AT;BEE;14-07-2026;1;BBB;NA;;300000;PROM;5.34;;;1;360;NC;311;PROM;US;0;0;.729
